"area","species","time"
1,"Vulpes vulpes",0.05625
1,"Vulpes vulpes",0.161805555555556
1,"Sciurus vulgaris",0.535416666666667
1,"Aves spp",0.50625
1,"Vulpes vulpes",0.242361111111111
1,"Vulpes vulpes",0.83125
1,"Vulpes vulpes",0.301388888888889
1,"Vulpes vulpes",0.324305555555556
1,"Vulpes vulpes",0.35625
1,"Vulpes vulpes",0.745833333333333
1,"Vulpes vulpes",0.279861111111111
1,"Vulpes vulpes",0.497916666666667
1,"Vulpes vulpes",0.0194444444444444
1,"Vulpes vulpes",0.20625
1,"Vulpes vulpes",0.809027777777778
1,"Vulpes vulpes",0.0388888888888889
1,"Vulpes vulpes",0.843055555555556
1,"Vulpes vulpes",0.808333333333333
1,"Vulpes vulpes",0.797916666666667
1,"Vulpes vulpes",0.946527777777778
1,"Vulpes vulpes",0.858333333333333
1,"Vulpes vulpes",0.830555555555556
1,"Capreolus capreolus",0.375694444444444
1,"Capreolus capreolus",0.688888888888889
1,"Capreolus capreolus",0.635416666666667
1,"Capreolus capreolus",0.446527777777778
1,"Capreolus capreolus",0.688888888888889
1,"Capreolus capreolus",0.659722222222222
1,"Capreolus capreolus",0.694444444444444
1,"Rupicapra rupicapra",0.4625
1,"Meles meles",0.84375
1,"Lepus europaeus",0.767361111111111
1,"Lepus europaeus",0.283136574074074
1,"Lepus europaeus",0.936805555555556
1,"Lepus europaeus",0.258657407407407
1,"Lepus europaeus",0.280613425925926
1,"Lepus europaeus",0.296284722222222
1,"Lepus europaeus",0.23537037037037
1,"Lepus europaeus",0.305555555555556
1,"Lepus europaeus",0.172916666666667
1,"Lepus europaeus",0.736574074074074
1,"Lepus europaeus",0.75625
1,"Lepus europaeus",0.235416666666667
1,"Lepus europaeus",0.729861111111111
1,"Lepus europaeus",0.201388888888889
1,"Lepus europaeus",0.895833333333333
1,"Lepus europaeus",0.263194444444444
1,"Lepus europaeus",0.259027777777778
1,"Lepus europaeus",0.303414351851852
1,"Lepus europaeus",0.722222222222222
1,"Lepus europaeus",0.11875
1,"Lepus europaeus",0.233333333333333
1,"Lepus europaeus",0.0611111111111111
1,"Lepus europaeus",0.225
1,"Lepus europaeus",0.246527777777778
1,"Lepus europaeus",0.0409722222222222
1,"Lepus europaeus",0.129861111111111
1,"Lepus europaeus",0.24
1,"Lepus europaeus",0.306087962962963
1,"Lepus europaeus",0.30625
1,"Lepus europaeus",0.779166666666667
1,"Lepus europaeus",0.278472222222222
1,"Lepus europaeus",0.172523148148148
1,"Lepus europaeus",0.770138888888889
1,"Lepus europaeus",0.813888888888889
1,"Lepus europaeus",0.263136574074074
1,"Vulpes vulpes",0.935416666666667
1,"Vulpes vulpes",0.161273148148148
1,"Vulpes vulpes",0.777083333333333
1,"Vulpes vulpes",0.164583333333333
1,"Vulpes vulpes",0.782638888888889
1,"Vulpes vulpes",0.235416666666667
1,"Vulpes vulpes",0.104166666666667
1,"Vulpes vulpes",0.296064814814815
1,"Vulpes vulpes",0.747916666666667
1,"Vulpes vulpes",0.773912037037037
1,"Vulpes vulpes",0.826643518518518
1,"Vulpes vulpes",0.870833333333333
1,"Vulpes vulpes",0.282638888888889
1,"Vulpes vulpes",0.290277777777778
1,"Vulpes vulpes",0.336805555555556
1,"Vulpes vulpes",0.275694444444444
1,"Vulpes vulpes",0.851388888888889
1,"Vulpes vulpes",0.942361111111111
1,"Vulpes vulpes",0.317361111111111
1,"Vulpes vulpes",0.998611111111111
1,"Vulpes vulpes",0.238888888888889
1,"Vulpes vulpes",0.854861111111111
1,"Vulpes vulpes",0.923611111111111
1,"Vulpes vulpes",0.940046296296296
1,"Vulpes vulpes",0.990625
1,"Vulpes vulpes",0.0715277777777778
1,"Vulpes vulpes",0.977731481481481
1,"Vulpes vulpes",0.180520833333333
1,"Vulpes vulpes",0.118784722222222
1,"Vulpes vulpes",0.476134259259259
1,"Vulpes vulpes",0.818055555555556
1,"Vulpes vulpes",0.901886574074074
1,"Vulpes vulpes",0.84224537037037
1,"Vulpes vulpes",0.881944444444444
1,"Vulpes vulpes",0.1125
1,"Vulpes vulpes",0.822766203703704
1,"Vulpes vulpes",0.854166666666667
1,"Vulpes vulpes",0.78125
1,"Vulpes vulpes",0.947916666666667
1,"Vulpes vulpes",0.740972222222222
1,"Vulpes vulpes",0.225393518518519
1,"Vulpes vulpes",0.794444444444444
1,"Vulpes vulpes",0.0986111111111111
1,"Vulpes vulpes",0.039212962962963
1,"Vulpes vulpes",0.849201388888889
1,"Vulpes vulpes",0.844618055555556
1,"Vulpes vulpes",0.936111111111111
1,"Vulpes vulpes",0.459722222222222
1,"Vulpes vulpes",0.304861111111111
1,"Vulpes vulpes",0.888564814814815
1,"Vulpes vulpes",0.318055555555556
1,"Vulpes vulpes",0.852777777777778
1,"Vulpes vulpes",0.0250462962962963
1,"Vulpes vulpes",0.278599537037037
1,"Vulpes vulpes",0.925694444444444
1,"Vulpes vulpes",0.220833333333333
1,"Vulpes vulpes",0.816666666666667
1,"Vulpes vulpes",0.883333333333333
1,"Vulpes vulpes",0.925
1,"Vulpes vulpes",0.981944444444444
1,"Vulpes vulpes",0.814513888888889
1,"Vulpes vulpes",0.913888888888889
1,"Vulpes vulpes",0.796527777777778
1,"Vulpes vulpes",0.826990740740741
1,"Vulpes vulpes",0.889398148148148
1,"Vulpes vulpes",0.820972222222222
1,"Rupicapra rupicapra",0.464583333333333
1,"Rupicapra rupicapra",0.725694444444444
1,"Rupicapra rupicapra",0.410810185185185
1,"Rupicapra rupicapra",0.0243055555555556
1,"Rupicapra rupicapra",0.58087962962963
1,"Felis catus",0.131944444444444
1,"Meles meles",0.948263888888889
1,"Meles meles",0.0118055555555556
1,"Capreolus capreolus",0.576388888888889
1,"Capreolus capreolus",0.616006944444444
1,"Lynx lynx",0.00416666666666667
1,"Lynx lynx",0.0743055555555556
1,"Lynx lynx",0.96875
1,"Vulpes vulpes",0.677083333333333
1,"Vulpes vulpes",0.139826388888889
1,"Vulpes vulpes",0.778541666666667
1,"Vulpes vulpes",0.964583333333333
1,"Vulpes vulpes",0.7625
1,"Vulpes vulpes",0.972916666666667
1,"Vulpes vulpes",0.0309837962962963
1,"Vulpes vulpes",0.145532407407407
1,"Vulpes vulpes",0.5
1,"Vulpes vulpes",0.771736111111111
1,"Vulpes vulpes",0.947222222222222
1,"Vulpes vulpes",0.1
1,"Vulpes vulpes",0.156944444444444
1,"Vulpes vulpes",0.352083333333333
1,"Vulpes vulpes",0.738194444444444
1,"Vulpes vulpes",0.927175925925926
1,"Vulpes vulpes",0.998472222222222
1,"Vulpes vulpes",0.0298611111111111
1,"Vulpes vulpes",0.0722222222222222
1,"Vulpes vulpes",0.114710648148148
1,"Vulpes vulpes",0.737650462962963
1,"Vulpes vulpes",0.796018518518519
1,"Vulpes vulpes",0.983333333333333
1,"Vulpes vulpes",0.301203703703704
1,"Vulpes vulpes",0.915277777777778
1,"Vulpes vulpes",0.965972222222222
1,"Vulpes vulpes",0.298611111111111
1,"Vulpes vulpes",0.945462962962963
1,"Vulpes vulpes",0.719537037037037
1,"Vulpes vulpes",0.793055555555556
1,"Vulpes vulpes",0.911747685185185
1,"Vulpes vulpes",0.0252893518518519
1,"Vulpes vulpes",0.199305555555556
1,"Vulpes vulpes",0.757141203703704
1,"Vulpes vulpes",0.796365740740741
1,"Vulpes vulpes",0.0850925925925926
1,"Vulpes vulpes",0.729328703703704
1,"Vulpes vulpes",0.420833333333333
1,"Vulpes vulpes",0.8875
1,"Vulpes vulpes",0.0479166666666667
1,"Vulpes vulpes",0.181805555555556
1,"Vulpes vulpes",0.573900462962963
1,"Vulpes vulpes",0.816527777777778
1,"Vulpes vulpes",0.845138888888889
1,"Vulpes vulpes",0.851736111111111
1,"Vulpes vulpes",0.892314814814815
1,"Vulpes vulpes",0.977777777777778
1,"Vulpes vulpes",0.179965277777778
1,"Vulpes vulpes",0.971527777777778
1,"Vulpes vulpes",0.169780092592593
1,"Vulpes vulpes",0.91875
1,"Vulpes vulpes",0.732546296296296
1,"Vulpes vulpes",0.119444444444444
1,"Vulpes vulpes",0.817581018518518
1,"Vulpes vulpes",0.898611111111111
1,"Vulpes vulpes",0.0871412037037037
1,"Vulpes vulpes",0.794305555555556
1,"Vulpes vulpes",0.872916666666667
1,"Vulpes vulpes",0.957615740740741
1,"Vulpes vulpes",0.895138888888889
1,"Vulpes vulpes",0.875694444444444
1,"Vulpes vulpes",0.773611111111111
1,"Vulpes vulpes",0.819444444444444
1,"Vulpes vulpes",0.971701388888889
1,"Vulpes vulpes",0.753368055555556
1,"Vulpes vulpes",0.11525462962963
1,"Vulpes vulpes",0.874618055555556
1,"Vulpes vulpes",0.777083333333333
1,"Vulpes vulpes",0.858333333333333
1,"Vulpes vulpes",0.377777777777778
1,"Vulpes vulpes",0.911111111111111
1,"Vulpes vulpes",0.2
1,"Vulpes vulpes",0.234027777777778
1,"Vulpes vulpes",0.776331018518518
1,"Vulpes vulpes",0.208090277777778
1,"Vulpes vulpes",0.265972222222222
1,"Vulpes vulpes",0.697916666666667
1,"Vulpes vulpes",0.851041666666667
1,"Vulpes vulpes",0.943391203703704
1,"Vulpes vulpes",0.981793981481481
1,"Vulpes vulpes",0.433333333333333
1,"Vulpes vulpes",0.0112037037037037
1,"Vulpes vulpes",0.500694444444444
1,"Vulpes vulpes",0.746412037037037
1,"Vulpes vulpes",0.755046296296296
1,"Vulpes vulpes",0.0623611111111111
1,"Vulpes vulpes",0.237627314814815
1,"Vulpes vulpes",0.727083333333333
1,"Vulpes vulpes",0.792650462962963
1,"Vulpes vulpes",0.960578703703704
1,"Vulpes vulpes",0.970138888888889
1,"Vulpes vulpes",0.247916666666667
1,"Vulpes vulpes",0.299236111111111
1,"Vulpes vulpes",0.268993055555556
1,"Vulpes vulpes",0.792430555555556
1,"Vulpes vulpes",0.736284722222222
1,"Vulpes vulpes",0.811365740740741
1,"Vulpes vulpes",0.855324074074074
1,"Vulpes vulpes",0.877465277777778
1,"Vulpes vulpes",0.806539351851852
1,"Vulpes vulpes",0.886898148148148
1,"Vulpes vulpes",0.843101851851852
1,"Vulpes vulpes",0.111087962962963
1,"Lepus europaeus",0.731875
1,"Lepus europaeus",0.14693287037037
1,"Lepus europaeus",0.208333333333333
1,"Lepus europaeus",0.743055555555556
1,"Lepus europaeus",0.0372569444444444
1,"Lepus europaeus",0.784027777777778
1,"Lepus europaeus",0.855555555555556
1,"Lepus europaeus",0.21775462962963
1,"Lepus europaeus",0.749212962962963
1,"Lepus europaeus",0.846527777777778
1,"Lepus europaeus",0.245833333333333
1,"Lepus europaeus",0.733333333333333
1,"Lepus europaeus",0.0674768518518519
1,"Lepus europaeus",0.108333333333333
1,"Lepus europaeus",0.256215277777778
1,"Lepus europaeus",0.329166666666667
1,"Lepus europaeus",0.0791666666666667
1,"Lepus europaeus",0.390972222222222
1,"Lepus europaeus",0.234618055555556
1,"Lepus europaeus",0.7625
1,"Lepus europaeus",0.271377314814815
1,"Lepus europaeus",0.838194444444444
1,"Lepus europaeus",0.247152777777778
1,"Lepus europaeus",0.320833333333333
1,"Lepus europaeus",0.978402777777778
1,"Lepus europaeus",0.257106481481481
1,"Lepus europaeus",0.886736111111111
1,"Lepus europaeus",0.945138888888889
1,"Lepus europaeus",0.307314814814815
1,"Lepus europaeus",0.743483796296296
1,"Lepus europaeus",0.795821759259259
1,"Lepus europaeus",0.196944444444444
1,"Lepus europaeus",0.271655092592593
1,"Lepus europaeus",0.921655092592593
1,"Lepus europaeus",0.239525462962963
1,"Lepus europaeus",0.0590277777777778
1,"Lepus europaeus",0.848032407407407
1,"Lepus europaeus",0.266608796296296
1,"Lepus europaeus",0.975810185185185
1,"Lepus europaeus",0.756921296296296
1,"Lepus europaeus",0.758333333333333
1,"Lepus europaeus",0.807395833333333
1,"Lepus europaeus",0.777777777777778
1,"Lepus europaeus",0.000694444444444444
1,"Lepus europaeus",0.721527777777778
1,"Lepus europaeus",0.144444444444444
1,"Lepus europaeus",0.813842592592593
1,"Lepus europaeus",0.182905092592593
1,"Lepus europaeus",0.303472222222222
1,"Lepus europaeus",0.672916666666667
1,"Lepus europaeus",0.734143518518519
1,"Lepus europaeus",0.271446759259259
1,"Lepus europaeus",0.999305555555556
1,"Lepus europaeus",0.201284722222222
1,"Lepus europaeus",0.753032407407407
1,"Lepus europaeus",0.917037037037037
1,"Lepus europaeus",0.0930324074074074
1,"Lepus europaeus",0.837939814814815
1,"Lepus europaeus",0.0155092592592593
1,"Lepus europaeus",0.825
1,"Lepus europaeus",0.875
1,"Lepus europaeus",0.813159722222222
1,"Lepus europaeus",0.108865740740741
1,"Lepus europaeus",0.153993055555556
1,"Felis catus",0.561111111111111
1,"Felis catus",0.979861111111111
1,"Felis catus",0.934027777777778
1,"Felis catus",0.132638888888889
1,"Felis catus",0.547685185185185
1,"Felis catus",0.611111111111111
1,"Felis catus",0.00752314814814815
1,"Felis catus",0.165532407407407
1,"Felis catus",0.655555555555556
1,"Martes martes",0.0888888888888889
1,"Meles meles",0.845844907407407
1,"Meles meles",0.777766203703704
1,"Meles meles",0.0159722222222222
1,"Meles meles",0.109456018518519
1,"Meles meles",0.805983796296296
1,"Meles meles",0.840138888888889
1,"Meles meles",0.878680555555556
1,"Meles meles",0.923541666666667
1,"Meles meles",0.763090277777778
1,"Meles meles",0.755555555555556
1,"Meles meles",0.0744791666666667
1,"Meles meles",0.7875
1,"Meles meles",0.899363425925926
1,"Meles meles",0.972916666666667
1,"Meles meles",0.125694444444444
1,"Meles meles",0.397916666666667
1,"Meles meles",0.0427083333333333
1,"Meles meles",0.801550925925926
1,"Meles meles",0.0780092592592593
1,"Meles meles",0.772060185185185
1,"Aves spp",0.459166666666667
1,"Vulpes vulpes",0.263888888888889
1,"Vulpes vulpes",0.257638888888889
1,"Vulpes vulpes",0.235416666666667
1,"Vulpes vulpes",0.857638888888889
1,"Vulpes vulpes",0.282638888888889
1,"Vulpes vulpes",0.277777777777778
1,"Meles meles",0.0236111111111111
1,"Meles meles",0.865277777777778
1,"Lepus europaeus",0.272222222222222
1,"Lynx lynx",0.741666666666667
1,"Vulpes vulpes",0.960648148148148
1,"Vulpes vulpes",0.529652777777778
1,"Vulpes vulpes",0.838888888888889
1,"Vulpes vulpes",0.337152777777778
1,"Vulpes vulpes",0.501909722222222
1,"Vulpes vulpes",0.88744212962963
1,"Vulpes vulpes",0.371527777777778
1,"Vulpes vulpes",0.666666666666667
1,"Vulpes vulpes",0.838831018518518
1,"Vulpes vulpes",0.941666666666667
1,"Vulpes vulpes",0.44150462962963
1,"Vulpes vulpes",0.318078703703704
1,"Vulpes vulpes",0.835416666666667
1,"Vulpes vulpes",0.0145833333333333
1,"Vulpes vulpes",0.761805555555556
1,"Vulpes vulpes",0.0208333333333333
1,"Vulpes vulpes",0.268055555555556
1,"Vulpes vulpes",0.872916666666667
1,"Vulpes vulpes",0.208333333333333
1,"Vulpes vulpes",0.45962962962963
1,"Vulpes vulpes",0.243043981481481
1,"Lepus europaeus",0.124328703703704
1,"Lepus europaeus",0.306527777777778
1,"Lepus europaeus",0.145752314814815
1,"Lepus europaeus",0.775613425925926
1,"Lepus europaeus",0.797407407407407
1,"Lepus europaeus",0.0729282407407407
1,"Lepus europaeus",0.28775462962963
1,"Lepus europaeus",0.160416666666667
1,"Lepus europaeus",0.290277777777778
1,"Lepus europaeus",0.8625
1,"Lepus europaeus",0.289583333333333
1,"Mustela erminea",0.186701388888889
1,"Meles meles",0.0995601851851852
1,"Lynx lynx",0.288854166666667
1,"Lynx lynx",0.85
1,"Lynx lynx",0.730162037037037
1,"Lynx lynx",0.826354166666667
1,"Lynx lynx",0.736226851851852
1,"Lynx lynx",0.838888888888889
1,"Lynx lynx",0.81005787037037
1,"Lynx lynx",0.354861111111111
1,"Lynx lynx",0.643506944444444
1,"Vulpes vulpes",0.300416666666667
1,"Vulpes vulpes",0.324884259259259
1,"Vulpes vulpes",0.199143518518519
1,"Vulpes vulpes",0.261111111111111
1,"Vulpes vulpes",0.297916666666667
1,"Vulpes vulpes",0.0395833333333333
1,"Vulpes vulpes",0.132638888888889
1,"Vulpes vulpes",0.140023148148148
1,"Vulpes vulpes",0.161689814814815
1,"Vulpes vulpes",0.170925925925926
1,"Vulpes vulpes",0.277349537037037
1,"Vulpes vulpes",0.0339236111111111
1,"Vulpes vulpes",0.767361111111111
1,"Vulpes vulpes",0.260798611111111
1,"Vulpes vulpes",0.00883101851851852
1,"Vulpes vulpes",0.0923611111111111
1,"Vulpes vulpes",0.117361111111111
1,"Vulpes vulpes",0.797372685185185
1,"Vulpes vulpes",0.989143518518519
1,"Vulpes vulpes",0.860925925925926
1,"Vulpes vulpes",0.886111111111111
1,"Vulpes vulpes",0.90625
1,"Vulpes vulpes",0.959722222222222
1,"Vulpes vulpes",0.88818287037037
1,"Vulpes vulpes",0.195601851851852
1,"Vulpes vulpes",0.157638888888889
1,"Vulpes vulpes",0.883333333333333
1,"Vulpes vulpes",0.177777777777778
1,"Vulpes vulpes",0.777083333333333
1,"Vulpes vulpes",0.10625
1,"Vulpes vulpes",0.1125
1,"Vulpes vulpes",0.288888888888889
1,"Vulpes vulpes",0.0826388888888889
1,"Vulpes vulpes",0.338888888888889
1,"Vulpes vulpes",0.147916666666667
1,"Vulpes vulpes",0.297916666666667
1,"Vulpes vulpes",0.954166666666667
1,"Vulpes vulpes",0.0944444444444444
1,"Lepus europaeus",0.584027777777778
1,"Lepus europaeus",0.371527777777778
1,"Lepus europaeus",0.990474537037037
1,"Lepus europaeus",0.0941203703703704
1,"Lepus europaeus",0.271585648148148
1,"Lepus europaeus",0.312106481481481
1,"Meles meles",0.396527777777778
1,"Meles meles",0.911064814814815
1,"Meles meles",0.124733796296296
1,"Meles meles",0.777777777777778
1,"Meles meles",0.970833333333333
1,"Meles meles",0.126388888888889
1,"Meles meles",0.935416666666667
1,"Meles meles",0.949305555555556
1,"Capreolus capreolus",0.409027777777778
1,"Cervus elaphus",0.34318287037037
1,"Lynx lynx",0.588460648148148
1,"Lynx lynx",0.318055555555556
1,"Lepus europaeus",0.276388888888889
1,"Lepus europaeus",0.719444444444444
1,"Lepus europaeus",0.3125
1,"Lepus europaeus",0.243055555555556
1,"Lepus europaeus",0.256944444444444
1,"Lepus europaeus",0.746527777777778
1,"Lepus europaeus",0.254166666666667
1,"Lepus europaeus",0.00625
1,"Lepus europaeus",0.264583333333333
1,"Lepus europaeus",0.25625
1,"Lepus europaeus",0.263194444444444
1,"Lepus europaeus",0.728472222222222
1,"Lepus europaeus",0.933333333333333
1,"Lepus europaeus",0.279861111111111
1,"Lepus europaeus",0.729861111111111
1,"Lepus europaeus",0.878472222222222
1,"Lepus europaeus",0.25625
1,"Lepus europaeus",0.294444444444444
1,"Lepus europaeus",0.722222222222222
1,"Lepus europaeus",0.266666666666667
1,"Lepus europaeus",0.269444444444444
1,"Lepus europaeus",0.723611111111111
1,"Lepus europaeus",0.116666666666667
1,"Lepus europaeus",0.188888888888889
1,"Lepus europaeus",0.73125
1,"Lepus europaeus",0.0347222222222222
1,"Lepus europaeus",0.0701388888888889
1,"Lepus europaeus",0.261111111111111
1,"Lepus europaeus",0.723611111111111
1,"Lepus europaeus",0.959722222222222
1,"Lepus europaeus",0.261111111111111
1,"Lepus europaeus",0.111111111111111
1,"Lepus europaeus",0.493055555555556
1,"Lepus europaeus",0.734722222222222
1,"Lepus europaeus",0.270138888888889
1,"Lepus europaeus",0.305555555555556
1,"Lepus europaeus",0.94375
1,"Lepus europaeus",0.0993055555555555
1,"Lepus europaeus",0.300694444444444
1,"Lepus europaeus",0.746527777777778
1,"Lepus europaeus",0.738194444444444
1,"Lepus europaeus",0.893055555555556
1,"Lepus europaeus",0.305555555555556
1,"Lepus europaeus",0.917361111111111
1,"Lepus europaeus",0.205555555555556
1,"Lepus europaeus",0.282638888888889
1,"Lepus europaeus",0.78125
1,"Lepus europaeus",0.293055555555556
1,"Lepus europaeus",0.756944444444444
1,"Lepus europaeus",0.763194444444444
1,"Lepus europaeus",0.755555555555556
1,"Vulpes vulpes",0.740277777777778
1,"Vulpes vulpes",0.590277777777778
1,"Vulpes vulpes",0.00347222222222222
1,"Vulpes vulpes",0.810416666666667
1,"Vulpes vulpes",0.0215277777777778
1,"Vulpes vulpes",0.757638888888889
1,"Vulpes vulpes",0.427777777777778
1,"Vulpes vulpes",0.781944444444444
1,"Vulpes vulpes",0.927083333333333
1,"Vulpes vulpes",0.166666666666667
1,"Vulpes vulpes",0.875694444444444
1,"Vulpes vulpes",0.0381944444444444
1,"Vulpes vulpes",0.9375
1,"Vulpes vulpes",0.0805555555555556
1,"Vulpes vulpes",0.858333333333333
1,"Vulpes vulpes",0.873611111111111
1,"Vulpes vulpes",0.284027777777778
1,"Vulpes vulpes",0.8875
1,"Vulpes vulpes",0.231944444444444
1,"Vulpes vulpes",0.261111111111111
1,"Vulpes vulpes",0.486805555555556
1,"Vulpes vulpes",0.927083333333333
1,"Vulpes vulpes",0.796527777777778
1,"Vulpes vulpes",0.929166666666667
1,"Vulpes vulpes",0.025
1,"Vulpes vulpes",0.770833333333333
1,"Vulpes vulpes",0.954166666666667
1,"Vulpes vulpes",0.811111111111111
1,"Vulpes vulpes",0.879861111111111
1,"Vulpes vulpes",0.926388888888889
1,"Vulpes vulpes",0.967361111111111
1,"Vulpes vulpes",0.0972222222222222
1,"Felis catus",0.970833333333333
1,"Meles meles",0.876388888888889
1,"Meles meles",0.225694444444444
1,"Meles meles",0.75
1,"Meles meles",0.930555555555556
1,"Meles meles",0.322222222222222
1,"Meles meles",0.797916666666667
1,"Meles meles",0.909027777777778
1,"Canis lupus",0.949305555555556
1,"Capreolus capreolus",0.514583333333333
1,"Cervus elaphus",0.859027777777778
1,"Lynx lynx",0.865972222222222
1,"Capreolus capreolus",0.358333333333333
1,"Capreolus capreolus",0.492361111111111
1,"Capreolus capreolus",0.354861111111111
1,"Capreolus capreolus",0.756944444444444
1,"Rupicapra rupicapra",0.629861111111111
1,"Rupicapra rupicapra",0.416666666666667
1,"Rupicapra rupicapra",0.534722222222222
1,"Rupicapra rupicapra",0.418055555555556
1,"Rupicapra rupicapra",0.0527777777777778
1,"Rupicapra rupicapra",0.470833333333333
1,"Rupicapra rupicapra",0.727083333333333
1,"Rupicapra rupicapra",0.0576388888888889
1,"Rupicapra rupicapra",0.03125
1,"Vulpes vulpes",0.811805555555556
1,"Vulpes vulpes",0.858333333333333
1,"Vulpes vulpes",0.832638888888889
1,"Vulpes vulpes",0.872916666666667
1,"Vulpes vulpes",0.194444444444444
1,"Vulpes vulpes",0.879861111111111
1,"Vulpes vulpes",0.921527777777778
1,"Vulpes vulpes",0.775
1,"Vulpes vulpes",0.422916666666667
1,"Vulpes vulpes",0.464583333333333
1,"Vulpes vulpes",0.96875
1,"Vulpes vulpes",0.0111111111111111
1,"Vulpes vulpes",0.915277777777778
1,"Vulpes vulpes",0.744444444444444
1,"Vulpes vulpes",0.581944444444444
1,"Vulpes vulpes",0.744444444444444
1,"Vulpes vulpes",0.817361111111111
1,"Vulpes vulpes",0.973611111111111
1,"Vulpes vulpes",0.181944444444444
1,"Vulpes vulpes",0.875694444444444
1,"Vulpes vulpes",0.599305555555556
1,"Vulpes vulpes",0.838194444444444
1,"Vulpes vulpes",0.0583333333333333
1,"Vulpes vulpes",0.846527777777778
1,"Lepus europaeus",0.244444444444444
1,"Lepus europaeus",0.286111111111111
1,"Lynx lynx",0.820138888888889
1,"Lynx lynx",0.025
1,"Lynx lynx",0.752777777777778
1,"Lynx lynx",0.177083333333333
1,"Cervus elaphus",0.198611111111111
1,"Vulpes vulpes",0.9125
1,"Vulpes vulpes",0.74375
1,"Vulpes vulpes",0.755555555555556
1,"Vulpes vulpes",0.841666666666667
1,"Vulpes vulpes",0.920833333333333
1,"Vulpes vulpes",0.201388888888889
1,"Vulpes vulpes",0.281944444444444
1,"Vulpes vulpes",0.309722222222222
1,"Vulpes vulpes",0.764583333333333
1,"Vulpes vulpes",0.852083333333333
1,"Vulpes vulpes",0.259722222222222
1,"Vulpes vulpes",0.886805555555556
1,"Vulpes vulpes",0.216666666666667
1,"Vulpes vulpes",0.944444444444444
1,"Vulpes vulpes",0.1625
1,"Vulpes vulpes",0.115972222222222
1,"Vulpes vulpes",0.155555555555556
1,"Vulpes vulpes",0.829861111111111
1,"Vulpes vulpes",0.845138888888889
1,"Vulpes vulpes",0.961111111111111
1,"Vulpes vulpes",0.0715277777777778
1,"Vulpes vulpes",0.165277777777778
1,"Vulpes vulpes",0.956944444444444
1,"Vulpes vulpes",0.944444444444444
1,"Vulpes vulpes",0.0791666666666667
1,"Vulpes vulpes",0.147916666666667
1,"Vulpes vulpes",0.972222222222222
1,"Vulpes vulpes",0.252083333333333
1,"Vulpes vulpes",0.238888888888889
1,"Vulpes vulpes",0.809722222222222
1,"Vulpes vulpes",0.959722222222222
1,"Vulpes vulpes",0.232638888888889
1,"Vulpes vulpes",0.0319444444444444
1,"Sciurus vulgaris",0.517361111111111
1,"Lepus europaeus",0.328472222222222
1,"Lepus europaeus",0.724305555555556
1,"Lepus europaeus",0.0777777777777778
1,"Lepus europaeus",0.727777777777778
1,"Lepus europaeus",0.0104166666666667
1,"Lepus europaeus",0.297222222222222
1,"Lepus europaeus",0.732638888888889
1,"Lepus europaeus",0.0402777777777778
1,"Lepus europaeus",0.275694444444444
1,"Lepus europaeus",0.691354166666667
1,"Lepus europaeus",0.994444444444444
1,"Lepus europaeus",0.0555555555555556
1,"Lepus europaeus",0.0854166666666667
1,"Lepus europaeus",0.311111111111111
1,"Meles meles",0.0979166666666667
1,"Meles meles",0.848611111111111
1,"Meles meles",0.906944444444444
1,"Meles meles",0.806944444444444
1,"Meles meles",0.934722222222222
1,"Meles meles",0.171527777777778
1,"Aves spp",0.579861111111111
1,"Lepus spp",0.994444444444444
1,"Felis catus",0.221527777777778
1,"Lynx lynx",0.128472222222222
1,"Lynx lynx",0.950694444444444
1,"Lynx lynx",0.327777777777778
1,"Lynx lynx",0.234722222222222
1,"Lynx lynx",0.00277777777777778
1,"Lynx lynx",0.217361111111111
1,"Vulpes vulpes",0.0263888888888889
1,"Vulpes vulpes",0.93125
1,"Vulpes vulpes",0.00416666666666667
1,"Vulpes vulpes",0.888888888888889
1,"Vulpes vulpes",0.795833333333333
1,"Vulpes vulpes",0.228472222222222
1,"Vulpes vulpes",0.903472222222222
1,"Vulpes vulpes",0.0173611111111111
1,"Vulpes vulpes",0.963888888888889
1,"Vulpes vulpes",0.208333333333333
1,"Vulpes vulpes",0.81875
1,"Vulpes vulpes",0.115972222222222
1,"Vulpes vulpes",0.223611111111111
1,"Vulpes vulpes",0.192361111111111
1,"Vulpes vulpes",0.309027777777778
1,"Vulpes vulpes",0.254166666666667
1,"Vulpes vulpes",0.0819444444444444
1,"Vulpes vulpes",0.927083333333333
1,"Vulpes vulpes",0.754861111111111
1,"Vulpes vulpes",0.0659722222222222
1,"Vulpes vulpes",0.206944444444444
1,"Vulpes vulpes",0.263888888888889
1,"Vulpes vulpes",0.227777777777778
1,"Vulpes vulpes",0.8
1,"Vulpes vulpes",0.972222222222222
1,"Vulpes vulpes",0.107638888888889
1,"Vulpes vulpes",0.990972222222222
1,"Vulpes vulpes",0.0854166666666667
1,"Vulpes vulpes",0.327777777777778
1,"Vulpes vulpes",0.990277777777778
1,"Vulpes vulpes",0.145833333333333
1,"Vulpes vulpes",0.829861111111111
1,"Vulpes vulpes",0.979861111111111
1,"Vulpes vulpes",0.0798611111111111
1,"Vulpes vulpes",0.76875
1,"Vulpes vulpes",0.235416666666667
1,"Vulpes vulpes",0.997916666666667
1,"Vulpes vulpes",0.163888888888889
1,"Vulpes vulpes",0.209722222222222
